StockCode,mae_naive,mae_mean,mae_hw,beats_naive,improvement
22379,90.46153846153847,94.76509511993383,94.76513245080535,False,-4.757374307863055
22382,107.15384615384616,101.59305210918114,95.47695243688993,True,10.897316462342495
22384,79.61538461538461,76.0545905707196,106.26826954805878,False,-33.47705353862456
22666,161.15384615384616,175.86517783291976,154.28936925720168,True,4.259579935865307
22630,82.84615384615384,81.4863523573201,86.6999734923054,False,-4.651778588669483
15036,134.92307692307693,331.7932175351531,280.7749179509127,False,-108.09999620079049
22726,86.76923076923077,171.57154673283705,89.22647519515274,False,-2.831930632711491
22385,96.15384615384616,94.95947063688999,94.95947053814137,True,1.2421506403329772
22865,364.53846153846155,384.1827956989247,269.2632940054978,True,26.135834098512944
22077,104.76923076923077,121.92473118279574,98.02992264822979,True,6.432526106682294
85152,257.61538461538464,163.64516129032256,163.64516106982092,True,36.47694553873778
85014B,34.0,29.622828784119115,33.216743177484396,True,2.3036965368105995
48184,48.07692307692308,51.430934656741115,51.43093447284093,False,-6.97634370350913
23245,81.76923076923077,165.82712985938798,65.53953887401528,True,19.848165064703803
21479,111.15384615384616,93.58478081058726,110.26666068775282,True,0.7981599348936642
22697,60.69230769230769,74.98759305210919,59.86620337298813,True,1.361135126889012
23199,170.69230769230768,245.70223325062034,208.95823567549522,False,-22.4180740775772
22501,4.846153846153846,22.757650951199334,5.385833050352753,False,-11.136237546961578
20679,28.846153846153847,26.42679900744417,23.211275831483007,True,19.534243784192242
21217,16.307692307692307,16.210918114143922,9.91103756247993,True,39.22476966403816
84029G,62.46153846153846,64.10587262200164,66.22024876278748,False,-6.017639644856801
22659,114.92307692307692,107.5558312655087,121.57857845295328,False,-5.79126639145868
47590B,13.692307692307692,27.72456575682383,24.978706478747934,False,-82.42875518186695
22622,24.53846153846154,20.57320099255583,24.390714821362693,True,0.6021026088667769
22158,104.15384615384616,112.90901571546735,119.45025749495947,False,-14.686362439769058
82483,32.69230769230769,25.17866004962779,25.192952371683642,True,22.939204510144158
48188,21.692307692307693,42.41108354011581,42.41109502225125,False,-95.51214017349868
20971,440.6923076923077,435.96774193548396,439.3269470321894,True,0.3098217591470995
84978,109.61538461538461,96.94540942928039,97.24133594784627,True,11.288605801964806
22866,192.23076923076923,307.33416046319275,193.40088098310636,False,-0.6087015918520511
22467,94.15384615384616,111.81141439205955,105.62389826837651,False,-12.182244892883537
22752,42.38461538461539,33.86352357320099,39.80823039904371,True,6.078585265414123
21977,371.38461538461536,296.9131513647643,296.91334334693,True,20.052330913212714
22188,59.30769230769231,97.86931348221671,97.86931058030008,False,-65.01958982411169
82583,256.7692307692308,159.8271298593879,159.8271296405228,True,37.75456305192342
23201,208.76923076923077,331.34243176178654,192.2027227412341,True,7.935320720853227
22492,465.0769230769231,364.1935483870967,351.895221255375,True,24.336125102218407
20719,108.92307692307692,74.0074441687345,70.80479912260861,True,34.99559402585367
47566B,9.0,56.05128205128204,15.063055510436241,False,-67.36728344929156
22624,51.07692307692308,18.54921422663358,27.330879917622877,True,46.49074714923232
21930,151.69230769230768,73.80397022332507,73.80396841983352,True,51.346268283071204
72741,91.84615384615384,84.00248138957816,100.37518673186777,False,-9.286216709738788
22835,96.61538461538461,119.92721257237385,77.35170778804134,True,19.93851900919288
84991,564.6153846153846,251.53763440860214,183.00158190321443,True,67.58827568471679
22961,149.30769230769232,274.4557485525228,142.7302520967911,True,4.40529225871797
20750,16.384615384615383,16.34160463192721,16.34160463651244,True,0.2625069133043519
71459,197.46153846153845,190.16625310173697,134.41422566339205,True,31.92890792270757
22734,128.53846153846155,140.15550041356497,160.73108877007473,False,-25.0451318977242
22149,180.46153846153845,197.9487179487179,192.54480921980726,False,-6.695759584718437
22867,163.15384615384616,259.6451612903225,163.78982554507542,False,-0.38980349297408423
48111,48.69230769230769,62.668320926385455,43.18901689806062,True,11.30217698660536
22551,55.38461538461539,74.80562448304383,74.87315139280865,False,-35.187634459237835
82600,244.3846153846154,188.22497932175352,188.2249788441902,True,22.980021247262435
20711,60.61538461538461,73.01488833746899,73.0148794299477,False,-20.456019364126917
21481,67.15384615384616,46.980976013234084,59.65725688092677,True,11.163305904690963
22507,41.61538461538461,48.12820512820512,46.690108199560306,False,-12.194345026669874
37503,0.0,26.5483870967742,0.0029013349746135992,False,
22087,48.38461538461539,98.31761786600495,48.38465497479659,False,-8.182390391654542e-05
21080,70.6923076923077,108.27129859387921,67.60760278166208,True,4.363565161957885
21108,247.23076923076923,202.26137303556663,202.2611661859999,True,18.189322949035507
84755,192.6153846153846,220.60794044665013,185.04138984236442,True,3.9321857847149544
22084,2.1538461538461537,92.91149710504548,2.07345118074467,True,3.732623751140325
21527,0.0,36.12903225806452,2.137851507058905,False,
23173,44.46153846153846,22.253101736972702,53.57566043366637,False,-20.498890248730596
20972,64.3076923076923,64.18114143920596,66.3024385964029,False,-3.1018782001480423
21314,49.76923076923077,47.95285359801489,48.1656303912201,True,3.2220718568993334
84836,85.15384615384616,92.32506203473946,78.90297013558023,True,7.340685477638396
84077,868.0769230769231,480.64267990074444,480.6415955412145,True,44.631451111778574
22722,197.46153846153845,168.02481389578168,174.27450471499196,True,11.742557020066396
22698,70.23076923076923,73.39702233250621,56.790786358206894,True,19.13688689411942
22728,79.76923076923077,121.35980148883374,79.22837261466489,True,0.6780285447788298
48173C,19.923076923076923,33.51861042183622,33.518631194359685,False,-68.24023379408335
21231,88.15384615384616,56.21091811414392,90.89287158843773,False,-3.107096915330749
47590A,16.076923076923077,23.680727874276265,21.933821076936223,False,-36.4304660287899
22171,13.153846153846153,20.6302729528536,20.63022215322186,False,-56.83794619408433
23344,311.46153846153845,658.1869313482215,447.3563786567475,False,-43.63133915874827
21955,12.76923076923077,36.1232423490488,27.82976602297216,False,-117.94395078231207
21790,494.7692307692308,246.82712985938795,171.340511450348,True,65.3696105588538
23243,168.69230769230768,191.89660876757645,180.74480552743307,False,-7.144663559353859
22605,6.615384615384615,9.310173697270473,6.470076078436005,True,2.196524395734803
22625,38.76923076923077,16.11993382961125,19.282117239364947,True,50.264380136558664
84406B,11.538461538461538,56.71960297766749,28.406519783423416,False,-146.18983812300297
22607,10.461538461538462,17.234904880066168,9.695124122062149,True,7.326019421464756
21791,113.84615384615384,109.73945409429278,107.94714578028115,True,5.1815611389422305
22554,81.07692307692308,95.2952853598015,85.63346131454962,False,-5.6200186991598695
21936,77.46153846153847,65.18196856906535,55.32817823583795,True,28.573354809742465
84970S,63.15384615384615,138.53349875930522,64.76335688621096,False,-2.548555361844391
22556,47.0,41.851943755169565,49.07294702180539,False,-4.4105255783093416
37449,7.923076923076923,20.386269644334163,9.958180630428679,False,-25.685774947158073
85014A,19.923076923076923,26.37303556658395,16.932240835723324,True,15.011918585172507
20749,37.07692307692308,32.73531844499586,32.73531290917637,True,11.709736966951702
22113,100.38461538461539,93.12655086848636,93.11200281057555,True,7.24474815804735
22585,131.69230769230768,85.30686517783292,150.0625161406502,False,-13.949340527362889
23202,111.23076923076923,230.5525227460712,111.29495309444921,False,-0.05770333525863202
22499,4.538461538461538,28.914805624483044,4.619125159429827,False,-1.7773340213351752
22941,74.0,90.38709677419355,59.91170401681091,True,19.038237815120393
21210,86.84615384615384,72.42679900744416,78.54411439445174,True,9.559478553775671
22456,13.23076923076923,12.672456575682382,11.39312040345099,True,13.889206252986702
22969,169.07692307692307,159.60545905707198,153.36945491741747,True,9.290131304530153
21213,521.3076923076923,199.0661703887511,182.10706132197785,True,65.06725989101797
21258,9.923076923076923,8.07940446650124,10.873287106380925,False,-9.575761537172108
23209,122.53846153846153,255.26633581472294,136.95397788559615,False,-11.764074859557438
85048,49.53846153846154,66.54342431761786,42.29788325619322,True,14.616074172280777
22570,72.3076923076923,74.7518610421836,78.027274129368,False,-7.910059966147229
22424,8.0,7.551695616211745,7.606820071743426,True,4.914749103207172
23206,175.84615384615384,153.50785773366422,149.45619955841627,True,15.007410574828887
84997A,41.0,36.46650124069479,36.466500371619176,True,11.057316166782497
22294,80.3076923076923,96.16129032258067,71.58383439297623,True,10.86304146468477
22356,86.84615384615384,76.61869313482215,76.61868795005893,True,11.776532918444099
21218,33.92307692307692,30.663358147229115,30.663356770947775,True,9.609152375890904
48116,39.76923076923077,52.863523573201014,52.86352154392979,False,-32.925682799049774
22632,101.0,153.48221670802315,124.73662574075203,False,-23.501609644308942
22617,57.61538461538461,52.64185277088502,58.72358040168945,False,-1.9234372793007908
22693,92.53846153846153,96.43258891645988,92.83612667684224,False,-0.3216664005776563
20723,137.15384615384616,56.77253928866833,68.56084544421535,True,50.011722334559764
21559,47.07692307692308,43.587262200165426,43.58726586467545,True,7.412670548892022
22568,89.3076923076923,85.81637717121588,79.18026616446535,True,11.339925914035351
85150,347.6923076923077,24.828784119106707,24.82877635966294,True,92.85898025053942
21216,19.153846153846153,19.56741108354012,19.856583247119488,False,-3.668908519097732
22273,205.30769230769232,194.14061207609595,194.1406117769786,True,5.439192465315787
22569,66.23076923076923,65.35401157981804,71.18111479039159,False,-7.474389346700432
21622,2.3846153846153846,37.23904052936311,7.446737260625508,False,-212.28253028429546
22900,58.07692307692308,43.54838709677419,40.51331134619226,True,30.241980463510018
22413,142.53846153846155,139.12406947890818,142.2595891436865,True,0.19564711991773592
48129,44.0,41.561621174524404,29.963430819970647,True,31.9012935909758
22381,58.07692307692308,75.5880893300248,58.00576441297368,True,0.12252485183339931
21174,96.6923076923077,96.76013234077752,100.9007692577499,False,-4.352426439995917
22558,127.53846153846153,72.17287014061206,60.9137624358315,True,52.238907619673725
22169,23.76923076923077,20.749379652605455,20.3342212984002,True,14.451496155597859
22561,46.61538461538461,58.794871794871796,36.2777655910885,True,22.17641044815997
21340,13.923076923076923,8.05210918114144,10.148090598189448,True,27.113161449468056
22427,28.923076923076923,26.46236559139785,33.95607876099015,False,-17.40133614172127
22952,357.9230769230769,647.2729528535981,399.9712149787486,False,-11.747814199951259
21908,74.46153846153847,76.43507030603806,70.80089543588734,True,4.9161528237050245
22061,20.692307692307693,25.94789081885856,20.121825059516134,True,2.756979266278913
84949,108.3076923076923,103.7196029776675,113.29396872318915,False,-4.60380634953544
71053,27.076923076923077,23.520264681555002,23.99908486925701,True,11.367016107857628
84947,160.07692307692307,169.16129032258064,169.16148010647973,False,-5.675119720530352
47591D,98.0,46.35732009925558,75.92363719672504,True,22.526900819668327
22555,82.6923076923077,40.28453267162944,43.87153606011797,True,46.9460494156713
21035,48.0,48.856906534325894,48.856889374214774,False,-1.7851861962807785
22041,52.84615384615385,55.56823821339951,55.568235095635146,False,-5.150954329440595
21121,112.76923076923077,86.74772539288666,86.74749117344639,True,23.07521246556596
22847,26.076923076923077,13.908188585607942,14.691874475865761,True,43.659478411134245
21484,50.0,43.06286186931348,56.507229897577346,False,-13.014459795154695
21430,30.384615384615383,18.687344913151364,37.14824568788838,False,-22.260049099379476
22505,15.846153846153847,19.31100082712986,15.955041405881314,False,-0.6871545031345019
22147,217.30769230769232,210.61538461538464,220.47779702695487,False,-1.45880925134206
22560,249.6153846153846,170.5674110835401,166.37771127992872,True,33.34637144409635
22352,31.615384615384617,33.11910669975186,33.11910527846955,False,-4.756294068151848
22297,39.84615384615385,73.95119933829612,37.80410556622876,True,5.124831590545576
84945,220.30769230769232,184.45657568238215,193.8632613103212,True,12.003407924784375
84970L,52.53846153846154,98.05210918114145,66.56200488329156,False,-26.691956586060076
21914,103.07692307692308,176.5409429280397,135.57004124757447,False,-31.523174344661793
22633,173.07692307692307,223.56079404466502,180.14125872778965,False,-4.081616153834025
22776,8.0,6.73697270471464,9.99666891213022,False,-24.958361401627748
21136,37.84615384615385,43.66749379652605,43.667489100905144,False,-15.38157689263554
20718,49.61538461538461,61.07113316790737,50.38004096140384,False,-1.5411678291860444
22557,34.92307692307692,35.05789909015716,39.100629558886375,False,-11.962155124564521
84992,111.92307692307692,171.26881720430111,133.37888824553218,False,-19.170140700475493
22366,22.615384615384617,19.165425971877585,22.88754844043158,False,-1.2034454849015375
21889,96.3076923076923,137.15136476426798,103.17100397625549,False,-7.126441828380305
23240,32.0,115.34822167080235,32.22042474796557,False,-0.688827337392417
21156,72.23076923076923,40.65922249793217,69.64322619991214,True,3.582327944743577
22654,21.53846153846154,15.2944582299421,19.83668197153635,True,7.901119417866951
21535,26.23076923076923,47.2597187758478,32.574319137661504,False,-24.183621345923626
22652,153.23076923076923,102.96526054590572,124.78619559996355,True,18.563225763075998
21533,8.384615384615385,18.96856906534326,18.968574456198496,False,-126.23070452346829
21164,11.538461538461538,40.65756823821339,18.607232788534485,False,-61.26268416729887
72760B,4.6923076923076925,10.909842845326713,2.8281087601107986,True,39.72882970255675
22993,94.23076923076923,235.04880066170384,98.9653119498644,False,-5.024412681488756
22837,0.6923076923076923,37.286186931348226,0.7060401505101687,False,-1.9835772959132538
22487,6.846153846153846,4.736145574855252,6.891621403366033,False,-0.6641328581555402
21155,25.692307692307693,21.501240694789082,21.501249964250782,True,16.312500139143665
23301,306.84615384615387,381.36228287841186,306.3081912421002,True,0.17531997625214235
22191,8.461538461538462,9.377171215880894,16.24724776246763,False,-92.01292810189017
22662,99.07692307692308,41.36393713813069,75.8295565775661,True,23.463956870469005
35004C,0.0,32.967741935483886,0.00017303089463626442,False,
22296,47.69230769230769,65.79818031430933,39.76417592749771,True,16.623502087504804
22193,22.153846153846153,32.255583126550874,22.713198401243567,False,-2.524853894502213
22634,14.076923076923077,7.2861869313482215,8.022745671481632,True,43.00781763428349
21877,115.92307692307692,113.66004962779158,113.659772047535,True,1.952419600666553
22692,35.07692307692308,32.47394540942928,32.17831334813469,True,8.263580367159893
22759,134.15384615384616,153.59305210918112,146.1571851138266,False,-8.94744303209552
22690,25.23076923076923,25.0545905707196,25.054593467598412,True,0.6982575979331195
22635,9.923076923076923,6.987593052109181,6.753082259013929,True,31.945682661099944
22367,42.46153846153846,45.096774193548384,50.40052858531416,False,-18.696897030631185
84375,41.0,39.15053763440861,62.157188574361726,False,-51.60289896185787
22170,26.153846153846153,25.38544251447477,23.68246646103325,True,9.449392943108158
22619,70.6923076923077,51.01488833746899,46.93966528172429,True,33.60003823042266
22333,56.92307692307692,55.08933002481389,55.08932678665484,True,3.2214529423631184
85232B,0.0,33.22580645161291,1.881919647178648,False,
21891,174.76923076923077,163.11414392059552,171.73282793828665,True,1.7373783803817626
22173,33.53846153846154,21.380479735318445,23.759951916314225,True,29.156106671540158
22749,68.3076923076923,56.21339950372207,60.44316629726224,True,11.513382672926904
84378,126.0,111.51861042183623,131.81046022635726,False,-4.611476370124813
21844,32.23076923076923,46.685690653432594,34.01173228584806,False,-5.525661030077511
22940,35.0,59.22746071133167,36.71453624006198,False,-4.898674971605662
21094,187.46153846153845,103.82630272952854,103.82633013500441,True,44.614596152849515
22365,34.38461538461539,30.950372208436725,29.693205549488347,True,13.643921220727409
22909,279.15384615384613,385.48717948717945,297.7024087259469,False,-6.64456636641802
21975,249.53846153846155,196.28287841191064,180.50018830018513,True,27.666385699679203
21165,323.15384615384613,57.899917287014055,57.89995939514905,True,82.08284998483843
35970,150.76923076923077,294.8635235732009,220.69368330060948,False,-46.37846341366954
82582,82.3076923076923,72.93796526054591,72.93796564926501,True,11.383780052294846
22946,15.153846153846153,14.846980976013233,14.61430743607884,True,3.560407782220844
21122,44.23076923076923,55.59057071960297,55.590612350065264,False,-25.68312357406059
22606,1.6923076923076923,9.717948717948717,3.714274112130352,False,-119.47983389861174
22730,46.0,72.10173697270471,44.66904904470531,True,2.8933716419449764
21770,17.692307692307693,18.99255583126551,18.992541653840185,False,-7.349148478227125
17003,312.15384615384613,475.456575682382,348.5535593136905,False,-11.660824817101458
21912,34.61538461538461,28.234077750206783,28.234076810359934,True,18.434889214515742
