antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,A,B,A_name,B_name,co_stock_rule
0.0334278465900611,0.0378450977466049,0.0184151619161319,0.5508928571428571,14.556518279630462,1.0,0.0171500817944725,2.142372744580124,0.9635103291562288,0.3483907396950875,0.5332278183010648,0.5187429585398827,82483,82486,WOOD 2 DRAWER CABINET WHITE FINISH,WOOD S/3 CABINET ANT WHITE FINISH,1
0.0378450977466049,0.0334278465900611,0.0184151619161319,0.4865930599369084,14.556518279630462,1.0,0.0171500817944725,1.8826628118645197,0.9679338030748664,0.3483907396950875,0.4688374393449472,0.5187429585398827,82486,82483,WOOD S/3 CABINET ANT WHITE FINISH,WOOD 2 DRAWER CABINET WHITE FINISH,1
0.0339949261304282,0.03241307267572,0.0157886882554842,0.4644424934152766,14.32886348239304,1.0,0.0146868082442129,1.8066910003645165,0.962946075060447,0.3119103773584906,0.4465019199197644,0.4757755745161097,22952,22909,60 CAKE CASES VINTAGE CHRISTMAS,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1
0.03241307267572,0.0339949261304282,0.0157886882554842,0.4871086556169429,14.32886348239304,1.0,0.0146868082442129,1.8834497490527016,0.961371808674124,0.3119103773584906,0.4690593680543061,0.4757755745161097,22909,22952,SET OF 20 VINTAGE CHRISTMAS NAPKINS,60 CAKE CASES VINTAGE CHRISTMAS,1
0.0416057304879868,0.0341143112968213,0.0194896284136696,0.4684361549497848,13.731367779171077,1.0,0.0180702775720707,1.81706430506374,0.967424443628087,0.3466029723991507,0.4496617443789797,0.5198698710007017,20972,20971,PINK CREAM FELT CRAFT TRINKET BOX,PINK BLUE FELT CRAFT TRINKET BOX,1
0.0341143112968213,0.0416057304879868,0.0194896284136696,0.5713035870516185,13.731367779171077,1.0,0.0180702775720707,2.235601326637206,0.9599210898381282,0.3466029723991507,0.5526930548461424,0.5198698710007017,20971,20972,PINK BLUE FELT CRAFT TRINKET BOX,PINK CREAM FELT CRAFT TRINKET BOX,1
0.0340844650052231,0.0453663632293687,0.0203253245784211,0.596322241681261,13.1445899391649,1.0,0.0187790363585154,2.3648408095272475,0.9565257418791416,0.3437657748611813,0.577138555808368,0.5221742787353674,84970L,84970S,SINGLE HEART ZINC T-LIGHT HOLDER,HANGING HEART ZINC T-LIGHT HOLDER,1
0.0453663632293687,0.0340844650052231,0.0203253245784211,0.4480263157894737,13.1445899391649,1.0,0.0187790363585154,1.7499304090489405,0.9678300010765876,0.3437657748611813,0.4285487040919049,0.5221742787353674,84970S,84970L,HANGING HEART ZINC T-LIGHT HOLDER,SINGLE HEART ZINC T-LIGHT HOLDER,1
0.037188479331443,0.0332189225488733,0.0157588419638859,0.4237560192616372,12.756464892507774,1.0,0.0145234807492644,1.6777287221505623,0.9572053887709984,0.2883670125614417,0.4039560825315249,0.4490747751294708,84378,84380,SET OF 3 HEART COOKIE CUTTERS,SET OF 3 BUTTERFLY COOKIE CUTTERS,1
0.0332189225488733,0.037188479331443,0.0157588419638859,0.4743935309973045,12.756464892507774,1.0,0.0145234807492644,1.831810636759152,0.9532751493073486,0.2883670125614417,0.4540920442687215,0.4490747751294708,84380,84378,SET OF 3 BUTTERFLY COOKIE CUTTERS,SET OF 3 HEART COOKIE CUTTERS,1
0.0380540217877928,0.0387703327861513,0.0185345470825249,0.4870588235294117,12.562668115745144,1.0,0.0170591799939608,1.8739569200269988,0.9568095257366664,0.3179723502304148,0.4663698032153306,0.4825594348593941,22554,22551,PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN SPACEBOY,1
0.0387703327861513,0.0380540217877928,0.0185345470825249,0.4780600461893764,12.562668115745144,1.0,0.0170591799939608,1.84302039188445,0.9575225428334084,0.3179723502304148,0.4574124060681059,0.4825594348593941,22551,22554,PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN WOODLAND ANIMALS,1
0.0367109386658707,0.0327115355917027,0.0150425309655275,0.4097560975609756,12.52634858465373,1.0,0.013841659788754,1.63879450581571,0.9552358821142708,0.2766190998902305,0.3897953669900486,0.4348050560797579,23203,23209,JUMBO BAG VINTAGE DOILY,LUNCH BAG VINTAGE DOILY,1
0.0327115355917027,0.0367109386658707,0.0150425309655275,0.4598540145985402,12.52634858465373,1.0,0.013841659788754,1.783386505442915,0.9512863122971426,0.2766190998902305,0.4392690552788253,0.4348050560797579,23209,23203,LUNCH BAG VINTAGE DOILY,JUMBO BAG VINTAGE DOILY,1
0.0328010744664975,0.0467691389344873,0.0187434711237128,0.5714285714285715,12.21806910383809,1.0,0.0172093931147887,2.2242053424861963,0.9492917978152192,0.3081452404317958,0.5504012237996834,0.4860971829701887,22381,22379,TOY TIDY PINK POLKADOT,RECYCLING BAG RETROSPOT,1
0.0467691389344873,0.0328010744664975,0.0187434711237128,0.4007657945118059,12.218069103838088,1.0,0.0172093931147887,1.614058270831734,0.9632021416494456,0.3081452404317958,0.380443681574957,0.4860971829701887,22379,22381,RECYCLING BAG RETROSPOT,TOY TIDY PINK POLKADOT,1
0.0387703327861513,0.0356961647515296,0.0168631547530219,0.4349499615088529,12.184781321366318,1.0,0.0154792025664158,1.7065813106100316,0.9549543068707584,0.2927461139896373,0.414033193857876,0.4536789941323529,22551,22556,PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN CIRCUS PARADE,1
0.0356961647515296,0.0387703327861513,0.0168631547530219,0.4724080267558528,12.184781321366318,1.0,0.0154792025664158,1.8219186719298937,0.9519099448166036,0.2927461139896373,0.4511280797508181,0.4536789941323529,22556,22551,PLASTERS IN TIN CIRCUS PARADE,PLASTERS IN TIN SPACEBOY,1
0.0511266975078346,0.0301447545142516,0.0182659304581405,0.3572679509632224,11.851745244576996,1.0,0.0167247287126425,1.5089573437939028,0.9649594299219436,0.2899099952629086,0.3372907430996389,0.4816042725113141,22112,22835,CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE I AM SO POORLY,1
0.0301447545142516,0.0511266975078346,0.0182659304581405,0.6059405940594059,11.851745244576996,1.0,0.0167247287126425,2.4079448128570027,0.9440834034798716,0.2899099952629086,0.5847080902101283,0.4816042725113141,22835,22112,HOT WATER BOTTLE I AM SO POORLY,CHOCOLATE HOT WATER BOTTLE,1
0.0343829279212057,0.0414863453215937,0.0168930010446202,0.4913194444444443,11.842919414468422,1.0,0.0154665790237135,1.884313532746628,0.9481619445561816,0.2864372469635627,0.4693027552891518,0.4492568445243804,22328,22326,ROUND SNACK BOXES SET OF 4 FRUITS,ROUND SNACK BOXES SET OF4 WOODLAND,1
0.0414863453215937,0.0343829279212057,0.0168930010446202,0.4071942446043164,11.842919414468422,1.0,0.0154665790237135,1.6288928764435966,0.9551886468076022,0.2864372469635627,0.3860860867761142,0.4492568445243804,22326,22328,ROUND SNACK BOXES SET OF4 WOODLAND,ROUND SNACK BOXES SET OF 4 FRUITS,1
0.0356961647515296,0.0380540217877928,0.0159379197134756,0.4464882943143812,11.733012000786935,1.0,0.0145795370822802,1.7378963594287002,0.9486329512665792,0.2756840474961279,0.4245916941049749,0.4326559118630729,22556,22554,PLASTERS IN TIN CIRCUS PARADE,PLASTERS IN TIN WOODLAND ANIMALS,1
0.0380540217877928,0.0356961647515296,0.0159379197134756,0.4188235294117647,11.733012000786935,1.0,0.0145795370822802,1.65922724688502,0.9509581763100188,0.2756840474961279,0.3973098007657673,0.4326559118630729,22554,22556,PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN CIRCUS PARADE,1
0.0472765258916579,0.0411580361140128,0.0219071780331293,0.4633838383838384,11.25864793694743,1.0,0.0199613690731354,1.7868302009357693,0.956394392252604,0.3292956482727681,0.440349732461262,0.4978267995399975,22356,20723,CHARLOTTE BAG PINK POLKADOT,STRAWBERRY CHARLOTTE BAG,1
0.0411580361140128,0.0472765258916579,0.0219071780331293,0.5322697606961566,11.258647936947428,1.0,0.0199613690731354,2.03690801673706,0.9502915207338408,0.3292956482727681,0.5090598142954396,0.4978267995399975,20723,22356,STRAWBERRY CHARLOTTE BAG,CHARLOTTE BAG PINK POLKADOT,1
0.0607372034024772,0.0472765258916579,0.0321444560513356,0.5292383292383291,11.194526654753924,1.0,0.0292730120820915,2.023791513372104,0.9695589290946056,0.4236821400472068,0.5058779556132394,0.6045812858312858,20724,22356,RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG PINK POLKADOT,1
0.0472765258916579,0.0607372034024772,0.0321444560513356,0.6799242424242423,11.194526654753924,1.0,0.0292730120820915,2.934501518363857,0.9558603896684704,0.4236821400472068,0.6592266203503094,0.6045812858312858,22356,20724,CHARLOTTE BAG PINK POLKADOT,RED RETROSPOT CHARLOTTE BAG,1
0.0632442918967318,0.0293687509326966,0.0204447097448142,0.3232656913638508,11.007131086530306,1.0,0.0185873038881843,1.4342870409857849,0.9705303075758824,0.2832919768403639,0.3027894895343262,0.5097019513729822,21080,21094,SET/20 RED RETROSPOT PAPER NAPKINS,SET/6 RED SPOTTY PAPER PLATES,1
0.0293687509326966,0.0632442918967318,0.0204447097448142,0.6961382113821137,11.007131086530306,1.0,0.0185873038881843,3.0828348387077447,0.936658289522974,0.2832919768403639,0.6756232324080074,0.5097019513729822,21094,21080,SET/6 RED SPOTTY PAPER PLATES,SET/20 RED RETROSPOT PAPER NAPKINS,1
0.0469183703924787,0.0411580361140128,0.0206834800776003,0.4408396946564885,10.71090208083078,1.0,0.018752412094576,1.714789041215895,0.9512691819709636,0.3069087688219663,0.4168378873643044,0.4716888828612391,20719,20723,WOODLAND CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG,1
0.0411580361140128,0.0469183703924787,0.0206834800776003,0.5025380710659898,10.71090208083078,1.0,0.018752412094576,1.9158885819661395,0.9455543418999808,0.3069087688219663,0.4780489797722101,0.4716888828612391,20723,20719,STRAWBERRY CHARLOTTE BAG,WOODLAND CHARLOTTE BAG,1
0.0411580361140128,0.0607372034024772,0.0267422772720489,0.649746192893401,10.697663976851793,1.0,0.0242424532609456,2.68166334680742,0.9454338483626968,0.3558379666401906,0.6270971144866031,0.5450205165941207,20723,20724,STRAWBERRY CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,1
0.0607372034024772,0.0411580361140128,0.0267422772720489,0.4402948402948403,10.697663976851793,1.0,0.0242424532609456,1.7131197511044636,0.9651416527645376,0.3558379666401906,0.4162696452741898,0.5450205165941207,20724,20723,RED RETROSPOT CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG,1
0.0565885688703178,0.028085360393971,0.016982539919415,0.3001054852320675,10.685477452391522,1.0,0.015393229568513,1.3886587465659614,0.9607844554516934,0.2508818342151676,0.2798806744472553,0.4523906809794769,22138,22617,BAKING SET 9 PIECE RETROSPOT,BAKING SET SPACEBOY DESIGN,1
0.028085360393971,0.0565885688703178,0.016982539919415,0.6046758767268863,10.68547745239152,1.0,0.015393229568513,2.3864251524006206,0.9326076603725766,0.2508818342151676,0.5809631829458168,0.4523906809794769,22617,22138,BAKING SET SPACEBOY DESIGN,BAKING SET 9 PIECE RETROSPOT,1
0.0632442918967318,0.0251007312341441,0.0166243844202357,0.2628598395469561,10.47219848278331,1.0,0.0150369064472421,1.322542605963411,0.965576253795189,0.2317935913441531,0.2438806920163104,0.462583308596308,21080,21086,SET/20 RED RETROSPOT PAPER NAPKINS,SET/6 RED SPOTTY PAPER CUPS,1
0.0251007312341441,0.0632442918967318,0.0166243844202357,0.6623067776456599,10.47219848278331,1.0,0.0150369064472421,2.7739843327987623,0.9277974620871844,0.2317935913441531,0.6395076972222594,0.462583308596308,21086,21080,SET/6 RED SPOTTY PAPER CUPS,SET/20 RED RETROSPOT PAPER NAPKINS,1
0.0391583345769288,0.0562602596627369,0.0228622593642739,0.5838414634146342,10.377510998253218,1.0,0.0206592012930156,2.2677409145100533,0.940464815705602,0.3150966680378445,0.5590325183968159,0.4951037555799961,21791,21790,VINTAGE HEADS AND TAILS CARD GAME,VINTAGE SNAP CARDS,1
0.0562602596627369,0.0391583345769288,0.0228622593642739,0.406366047745358,10.377510998253218,1.0,0.0206592012930156,1.6185759958199188,0.9575073944342328,0.3150966680378445,0.382172970201852,0.4951037555799961,21790,21791,VINTAGE SNAP CARDS,VINTAGE HEADS AND TAILS CARD GAME,1
0.0411580361140128,0.0517833159229965,0.0221161020743172,0.5373459028281363,10.376815258937585,1.0,0.0199848024874552,2.0495153720096986,0.9424194528242078,0.3122629582806574,0.5120797757084264,0.4822176200019644,20723,22355,STRAWBERRY CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,1
0.0517833159229965,0.0411580361140128,0.0221161020743172,0.4270893371757925,10.376815258937585,1.0,0.0199848024874552,1.6736326029599475,0.9529797715275576,0.3122629582806574,0.402497299448264,0.4822176200019644,22355,20723,CHARLOTTE BAG SUKI DESIGN,STRAWBERRY CHARLOTTE BAG,1
0.0441725115654379,0.0724071034174003,0.0330995373824802,0.7493243243243244,10.348768131280496,1.0,0.0299011337693552,3.7003705847499937,0.9451183947392316,0.3964962459778333,0.7297567967594353,0.6032277021456741,21231,21232,SWEETHEART CERAMIC TRINKET BOX,STRAWBERRY CERAMIC TRINKET BOX,1
0.0724071034174003,0.0441725115654379,0.0330995373824802,0.4571310799670238,10.348768131280496,1.0,0.0299011337693552,1.7606966491588816,0.973886437514846,0.3964962459778333,0.4320429924838449,0.6032277021456741,21232,21231,STRAWBERRY CERAMIC TRINKET BOX,SWEETHEART CERAMIC TRINKET BOX,1
0.0517833159229965,0.0469183703924787,0.0250111923593493,0.4829971181556196,10.294413768323178,1.0,0.0225816035627234,1.84347450096884,0.952166263635633,0.3394086674767112,0.4575460634392019,0.5080379992813722,22355,20719,CHARLOTTE BAG SUKI DESIGN,WOODLAND CHARLOTTE BAG,1
0.0469183703924787,0.0517833159229965,0.0250111923593493,0.5330788804071246,10.294413768323176,1.0,0.0225816035627234,2.030785595870639,0.9473059905334312,0.3394086674767112,0.5075797257803182,0.5080379992813722,20719,22355,WOODLAND CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,1
0.0469183703924787,0.0472765258916579,0.0228025667810774,0.4860050890585242,10.280050826329452,1.0,0.020584429228423,1.8535659669533584,0.9471635884229463,0.3193979933110368,0.4604993737322093,0.4841641606908782,20719,22356,WOODLAND CHARLOTTE BAG,CHARLOTTE BAG PINK POLKADOT,1
0.0472765258916579,0.0469183703924787,0.0228025667810774,0.4823232323232323,10.280050826329452,1.0,0.020584429228423,1.84107475768087,0.947519653805017,0.3193979933110368,0.4568390035070271,0.4841641606908782,22356,20719,CHARLOTTE BAG PINK POLKADOT,WOODLAND CHARLOTTE BAG,1
0.0459035964781375,0.0481122220564094,0.0225936427398895,0.4921976592977894,10.230200108419623,1.0,0.0203851187129456,1.874524202915804,0.9456593674313822,0.316339323025491,0.4665312944775479,0.4809003184826416,21928,21929,JUMBO BAG SCANDINAVIAN PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY,1
0.0481122220564094,0.0459035964781375,0.0225936427398895,0.4696029776674938,10.230200108419623,1.0,0.0203851187129456,1.7988343888622718,0.9478535414880694,0.316339323025491,0.4440844548049357,0.4809003184826416,21929,21928,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG SCANDINAVIAN PAISLEY,1
0.0472765258916579,0.0517833159229965,0.024861960901358,0.5258838383838385,10.15546859080721,1.0,0.0224138256253685,1.9999670140851848,0.9462671068239332,0.335076427996782,0.4999917533852851,0.5029995560795273,22356,22355,CHARLOTTE BAG PINK POLKADOT,CHARLOTTE BAG SUKI DESIGN,1
0.0517833159229965,0.0472765258916579,0.024861960901358,0.4801152737752162,10.155468590807208,1.0,0.0224138256253685,1.8325667711507465,0.9507646306870248,0.335076427996782,0.4543172910572544,0.5029995560795273,22355,22356,CHARLOTTE BAG SUKI DESIGN,CHARLOTTE BAG PINK POLKADOT,1
0.0596925831965378,0.0423220414863453,0.0250410386509476,0.4195,9.912092736248235,1.0,0.0225147266684766,1.6497466985592673,0.9561906192312212,0.3253198914307871,0.3938463396391062,0.5055892101551481,22086,22910,PAPER CHAIN KIT 50'S CHRISTMAS,PAPER CHAIN KIT VINTAGE CHRISTMAS,1
0.0423220414863453,0.0596925831965378,0.0250410386509476,0.5916784203102962,9.912092736248235,1.0,0.0225147266684766,2.302859960323505,0.9388470551587752,0.3253198914307871,0.5657573551022528,0.5055892101551481,22910,22086,PAPER CHAIN KIT VINTAGE CHRISTMAS,PAPER CHAIN KIT 50'S CHRISTMAS,1
0.0607372034024772,0.0469183703924787,0.027637666019997,0.455036855036855,9.698479534357396,1.0,0.0247879754141562,1.748891899234721,0.9548882991171956,0.3453935098843715,0.4282093704947805,0.5220476896049415,20724,20719,RED RETROSPOT CHARLOTTE BAG,WOODLAND CHARLOTTE BAG,1
0.0469183703924787,0.0607372034024772,0.027637666019997,0.589058524173028,9.698479534357396,1.0,0.0247879754141562,2.2856364028657983,0.9410432710117476,0.3453935098843715,0.5624850922280681,0.5220476896049415,20719,20724,WOODLAND CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,1
0.0511266975078346,0.0470974481420683,0.0231607222802566,0.4530064214827787,9.618491857909062,1.0,0.0207527852957062,1.7420726481671682,0.9443132130757136,0.3085487077534791,0.425971126375184,0.4723840725918329,22112,22114,CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE TEA AND SYMPATHY,1
0.0470974481420683,0.0511266975078346,0.0231607222802566,0.4917617237008871,9.618491857909062,1.0,0.0207527852957062,1.866985126349921,0.9403202828359412,0.3085487077534791,0.4643770933756361,0.4723840725918329,22114,22112,HOT WATER BOTTLE TEA AND SYMPATHY,CHOCOLATE HOT WATER BOTTLE,1
0.0494254588867333,0.0423817340695418,0.0196388598716609,0.3973429951690821,9.37533595291556,1.0,0.0175441232168583,1.5889938360529443,0.9397865364117016,0.272125723738627,0.370670938230952,0.4303616384296115,21175,21166,GIN + TONIC DIET METAL SIGN,COOK WITH WINE METAL SIGN,1
